unique_id,district,site,chickens,cows,pigs,bikes,goats,sheep,ducks,pesticide,yield_kg_pa,plot_acres,weed,hybrid,yield_kg_ph,country,year,season,crop,intercrop,can_kg_ph,dap_kg_ph,urea_kg_ph,hh_num,basal_method,field_latitude,field_longitude,chicks,oxen,seed_type,plot_hectares,FAW,striga,electricity,rabbits,flood,comp_source_manure,stemborer,mlnd,cutworms,msv,slope_angle_num,slope,seed_depth_num,guinea_fowl,hh_num_under18,distance_meter,fertility,drought,compost,comp_method,comp_quality,prev_season_lime_kg,aphids,lime_kg_ph,localseed_kg_ph,hybridseed_kg_ph,comp_kg_pa,comp_wb_pa,prev_season_yield,hh_num_under5,lime_method,prev_season_npk_kg,prev_season_dap_kg,prev_season_can_kg,prev_season_urea_kg,chicken_binary,goats_binary,cows_binary,radio_binary,bikes_binary,pest_disease,comp_source,npk_kg_ph,intercrop_type,plants_sqm_spacing,blight,row_spacing,plant_spacing,slope_angle_des,seed_depth_est,harvest_date,plant_date,site_longitude,site_latitude,district_raw,field_gps_flagged_invalid,plant_date_flagged_implausible,growing_season_days,growing_season_days_flagged,hybridseed_2017_methodology_flag,seed_type_clean,seed_type_primary,seed_type_is_mixed,seed_category,yield_kg_ph_flagged_outlier,yield_kg_ph_winsorized,yield_kg_ph_crop_failure,dap_kg_ph_flagged_outlier,dap_kg_ph_winsorized,urea_kg_ph_flagged_outlier,urea_kg_ph_winsorized,npk_kg_ph_flagged_outlier,npk_kg_ph_winsorized,can_kg_ph_flagged_outlier,can_kg_ph_winsorized,lime_kg_ph_flagged_outlier,lime_kg_ph_winsorized,comp_wb_pa_flagged_outlier,comp_wb_pa_winsorized,plot_acres_flagged_outlier,fertility_is_missing,slope_angle_num_is_missing,slope_is_missing,distance_meter_is_missing,pest_disease_is_missing,comp_method_is_missing,comp_quality_is_missing
caf69778,rongo,kayambo,,,,,,,,False,997.63873,1.0,2.0,False,2465.2151,Kenya,2018,long_rains,maize,False,0.0,0.0,0.0,3.0,,-0.740067812208466,34.3664026808526,,,localmaize,0.404686003923416,,,False,,False,,,,,,,,30 cm,,2.0,100-200 m,better,False,False,,,,,0.0,9.8842001,0.0,0.0,0.0,,1.0,,,,,,False,False,True,True,False,True,,0.0,,,,88.0,33.799999,,,2018-08-01,2018-03-10,34.3630616,-0.72758689,rongo,False,False,144.0,False,False,local,local,False,local,False,2465.2151,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb07ffcf,hamisi,kapsamoch,,,,,,,,False,1208.4075,0.25,2.0,True,2986.0354,Kenya,2018,long_rains,maize,False,30.888124,123.5525,0.0,5.0,apply in hole,0.0488453973712332,34.8685101986547,,,h_614d,0.101171500980854,,,False,,True,,,,,,,,10 cm,,3.0,1-50 m,better,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,1.0,,,12.0,,,True,False,True,True,False,True,,0.0,,,,74.333336,36.700001,,,2018-08-22,2018-02-07,34.863941,0.039383,hamisi,False,False,196.0,False,False,h_614d,h_614d,False,hybrid_branded,False,2986.0354,False,False,123.5525,False,0.0,False,0.0,False,30.888124,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb082cca,cherangany,kapolet,,,,,,,,,1008.8798,1.0,0.0,True,2492.9924,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,3.0,apply in hole,1.1353995,35.1732639,,,h_614d,0.404686003923416,,,False,,False,,,,,,,midslope,10 cm,,0.0,50-100 m,same,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,0.0,,,50.0,50.0,,True,False,False,True,True,False,,0.0,,,,76.666664,33.799999,,,2018-10-03,2018-04-01,35.19465929,1.112274994,cherangany,False,False,185.0,False,False,h_614d,h_614d,False,hybrid_branded,False,2492.9924,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cb0a1384,sirisia,mwalie,,,,,,,,True,1309.5764,1.75,2.0,True,3236.0288,Kenya,2018,long_rains,maize,True,168.0314,88.957802,0.0,8.0,,0.678713825032944,34.4171169353769,,,otherhybrid,0.708200514316559,,,False,,True,,,,,,,footslope,10 cm,,6.0,1-50 m,same,False,,,,,,0.0,0.0,18.356371,0.0,0.0,,0.0,,,,,,True,True,True,True,True,True,,0.0,beans,,,,,,,2018-07-25,2018-03-15,34.4316003,0.6807725,sirisia,False,False,132.0,False,False,other_hybrid,other_hybrid,False,other_hybrid,False,3236.0288,False,False,88.957802,False,0.0,False,0.0,False,168.0314,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cb15f356,teso,khwirale,,,,,,,,,1031.3618,0.25,2.0,True,2548.5466,Kenya,2018,long_rains,maize,False,30.888124,123.5525,0.0,8.0,apply in hole,0.5136824,34.3543025,,,dk_8031,0.101171500980854,,,False,,True,,,,,,,,20 cm,,2.0,1-50 m,better,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,0.0,,,,,,True,False,True,True,False,False,,0.0,,,,76.0,22.6,,,2018-07-23,2018-03-16,34.3393325,0.5147522,teso,False,False,129.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,2548.5466,False,False,123.5525,False,0.0,False,0.0,False,30.888124,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb1c62ce,nyamira,bigege,,,,,,,,,1882.8676,0.25,1.0,True,4652.6597,Kenya,2018,long_rains,maize,True,0.0,118.6104,0.0,5.0,,-0.678257963394645,34.7835961953375,,,dk_8031,0.101171500980854,,,True,,False,,,,,,,midslope,20 cm,,1.0,100-200 m,same,False,,,,,,0.0,0.0,19.7684,0.0,0.0,,1.0,,,25.0,25.0,,True,False,True,True,False,False,,0.0,beans,,,,,,,2018-07-23,2018-01-24,34.9314725,-0.6498238,nyamira,False,False,180.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,4652.6597,False,False,118.6104,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cb2a5117,vihiga,esirabe,,,,,,,,,281.02499,0.25,2.0,True,694.42682,Kenya,2018,long_rains,maize,True,88.957802,494.20999,0.0,7.0,,0.0722527,34.6427084,,,wh_505 localmaize,0.101171500980854,,,False,,False,,,,,,,,10 cm,,4.0,1-50 m,better,False,,,,,,0.0,59.305199,19.7684,0.0,0.0,,1.0,,,10.0,10.0,,False,False,False,False,False,False,,0.0,beans,,,,,,,2018-07-31,2018-02-27,34.63894921,0.067306755,vihiga,False,False,154.0,False,False,wh_505 local,wh_505,True,mixed,False,694.42682,False,False,494.20999,False,0.0,False,0.0,False,88.957802,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb3fa7b1,gucha,bosinange,,,,,,,,,1812.6112,0.5,2.0,True,4479.0527,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,8.0,apply in hole,-0.7544843,34.6729171,,,wh_509,0.202343001961708,,,False,,False,,,,,,,,30 cm,,4.0,100-200 m,same,False,False,,,,,123.5525,0.0,24.710501,0.0,0.0,,1.0,apply in hole,,50.0,,,True,False,True,True,False,True,,0.0,,,,77.0,27.0,,,2018-08-08,2018-03-15,34.66927182,-0.740242955,gucha,False,False,146.0,False,False,wh_509,wh_509,False,hybrid_branded,False,4479.0527,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,123.5525,False,0.0,False,False,True,True,False,False,True,True
cb710306,nambale,busibwabo,,,,,,,,True,958.29523,1.0,3.0,True,2367.9954,Kenya,2018,long_rains,maize,True,123.5525,123.5525,0.0,6.0,apply in hole,0.4077374,34.2113757,,,dk_8031,0.404686003923416,,,False,,True,,True,True,True,True,,,10 cm,,5.0,100-200 m,better,True,False,,,,True,0.0,0.0,24.710501,0.0,0.0,,0.0,,,10.0,,6.0,True,True,True,False,True,True,,0.0,beans,,,67.0,29.799999,,,2018-08-13,2018-03-07,34.2007673,0.4104331,nambale,False,False,159.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,2367.9954,False,False,123.5525,False,0.0,False,0.0,False,123.5525,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb763576,kakamega_south,mukhonje,,,,,,,,,3692.6682,0.375,2.0,True,9124.7676,Kenya,2018,long_rains,maize,True,61.776249,164.73666,0.0,10.0,apply in hole,0.238738589442677,34.7299837705643,,,h_6213,0.151757255196571,,,True,,False,,,,,,,,20 cm,,8.0,1-50 m,better,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,2.0,,,,,,True,False,True,True,True,False,,0.0,beans,,,82.666664,44.5,,,2018-08-15,2018-02-25,34.7435029,0.233192193,kakamega(south),False,False,171.0,False,False,h_6213,h_6213,False,hybrid_branded,True,8701.168,False,False,164.73666,False,0.0,False,0.0,False,61.776249,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb7bd2ee,kapsabet,kapsabet,,,,,,,,,741.90601,0.2,2.0,False,1833.2869,Kenya,2018,long_rains,maize,False,0.0,61.776249,0.0,5.0,,0.20793746987276,35.0726977566691,,,localmaize,0.0809371992945671,,,True,,False,,,,,,,,10 cm,,3.0,1-50 m,same,False,,,,,,0.0,24.710501,0.0,0.0,0.0,,2.0,,,5.0,,,False,False,False,True,False,False,,0.0,,,,,,,,2018-08-06,2018-03-22,35.0804037,0.1900702,kapsabet,False,False,137.0,False,False,local,local,False,local,False,1833.2869,False,False,61.776249,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cb7edaec,kabondo,border,,,,,,,,,1104.4282,1.0,1.0,False,2729.0974,Kenya,2018,long_rains,maize,True,0.0,9.8842001,0.0,8.0,,-0.476092516252017,34.905371268134,,,localmaize,0.404686003923416,,,False,,False,,,,,,,,10 cm,,6.0,1-50 m,same,False,,,,,,0.0,14.8263,0.0,0.0,0.0,,1.0,,,3.0,,,True,False,False,True,False,False,,0.0,beans,,,,,,,2018-07-29,2018-03-25,34.9017998,-0.4680737,kabondo,False,False,126.0,False,False,local,local,False,local,False,2729.0974,False,False,9.8842001,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cba55039,belgut,kaproret,,,,,,,,,1222.4587,0.5,2.0,True,3020.7566,Kenya,2018,long_rains,maize,True,0.0,123.5525,0.0,7.0,apply in hole,-0.509904614922624,35.144562365613,,,h_6218,0.202343001961708,,,True,,False,,,,,,,,20 cm,,4.0,50-100 m,better,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,0.0,,,25.0,,,False,False,True,True,False,False,,0.0,beans,,,84.0,32.0,,,2018-08-17,2018-02-17,35.1382699,-0.5126409,belgut,False,False,181.0,False,False,h_6218,h_6218,False,hybrid_branded,False,3020.7566,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cba5517a,migori,motisa,,,,,,,,False,820.59302,0.5,2.0,True,2027.7263,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,6.0,,-0.989121367053731,34.4301251965207,,,otherhybrid,0.202343001961708,,,False,,False,,,,,,,,10 cm,,4.0,50-100 m,better,False,,,,,,0.0,0.0,29.652599,0.0,0.0,,1.0,,,10.0,,,True,False,True,True,False,True,,0.0,,,,,,,,2018-08-17,2018-02-26,34.43657376,-0.985955894,migori,False,False,172.0,False,False,other_hybrid,other_hybrid,False,other_hybrid,False,2027.7263,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cbc0bbed,migori,magongo,,,,,,,,False,680.08051,0.75,2.0,False,1680.5129,Kenya,2018,long_rains,maize,True,0.0,0.0,0.0,9.0,,-0.9714825,34.4711715,,,localmaize,0.303514510393143,,,False,,False,,,,,,,midslope,10 cm,,6.0,1-50 m,worse,False,,,,,,0.0,19.7684,0.0,0.0,0.0,,0.0,,,4.0,,,True,True,True,True,False,True,,0.0,beans,,,,,,,2018-07-11,2018-03-10,34.47808019,-0.977901807,migori,False,False,123.0,False,False,local,local,False,local,False,1680.5129,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cbc5aa2c,cherangany,kapterit,,,,,,,,False,2043.0516,0.5,0.0,True,5048.4829,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,7.0,apply in hole,1.0337391,35.1936488,,,h_6213,0.202343001961708,,,True,,True,,True,,,,,valley,10 cm,,5.0,1000+ m,same,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,2.0,,,20.0,20.0,,True,False,False,True,False,True,,0.0,,,,71.333336,30.1,,,2018-11-30,2018-03-20,35.2209096,1.079974161,cherangany,False,False,255.0,False,False,h_6213,h_6213,False,hybrid_branded,False,5048.4829,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cc017ba7,kakamega_south,matioli,,,,,,,,,577.78741,0.25,2.0,False,1427.7416,Kenya,2018,long_rains,maize,True,9.8842001,59.305199,0.0,5.0,apply in hole,0.200417133529977,34.6259742154507,,,localmaize,0.101171500980854,,,False,,False,,,,,,,midslope,20 cm,,3.0,1-50 m,same,False,True,broadcast,average,,,0.0,19.7684,0.0,0.0,20.0,,0.0,,,,,,True,False,True,True,True,False,manurefromlivestock,0.0,beans,,,94.0,32.200001,,,2018-07-02,2018-03-02,34.61831797,0.194234087,kakamega(south),False,False,122.0,False,False,local,local,False,local,False,1427.7416,False,False,59.305199,False,0.0,False,0.0,False,9.8842001,False,0.0,False,20.0,False,False,True,False,False,False,False,False
cc29cbe0,kabiyet,kipchunu,,,,,,,,False,562.04999,0.8,3.0,True,1388.8536,Kenya,2018,long_rains,maize,False,0.0,148.263,0.0,7.0,,0.2449258,35.2503032,,,h_6213,0.323748797178268,,,False,,False,,,,True,,,,20 cm,,5.0,1-50 m,worse,False,,,,,,0.0,0.0,24.710501,0.0,0.0,,1.0,,,10.0,,,True,False,True,True,True,True,,0.0,,,,,,,,2018-09-23,2018-03-18,35.2399343,0.2538527,kabiyet,False,False,189.0,False,False,h_6213,h_6213,False,hybrid_branded,False,1388.8536,False,False,148.263,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc3ab9b4,kakamega_south,mwitseshe,,,,,,,,,873.98773,0.375,1.0,True,2159.6675,Kenya,2018,long_rains,maize,True,0.0,65.894669,0.0,6.0,,0.192080138646237,34.6387397457115,,,h_614d,0.151757255196571,,,False,,True,,,,,,,,10 cm,,4.0,1-50 m,same,False,,,,,,0.0,0.0,13.178934,0.0,0.0,,2.0,,,,,,False,False,False,True,True,False,,0.0,beans,,,,,,,2018-08-10,2018-03-10,34.64446038,0.185064213,kakamega(south),False,False,153.0,False,False,h_614d,h_614d,False,hybrid_branded,False,2159.6675,False,False,65.894669,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc406798,migori,waware,,,,,,,,,1450.089,0.25,2.0,True,3583.2424,Kenya,2018,long_rains,maize,True,30.888124,123.5525,0.0,3.0,apply in hole,-0.8689671,34.5603128,,,scpundamilia53,0.101171500980854,,,False,,False,,,,,,,,10 cm,,1.0,50-100 m,same,False,True,broadcast,well decomposed,,,0.0,0.0,24.710501,0.0,24.0,,0.0,,,,,,True,False,True,True,False,False,manurefromlivestock,0.0,beans,,,76.666664,27.299999,,,2018-08-05,2018-03-12,34.5534468,-0.8873978,migori,False,False,146.0,False,False,sc_punda_milia_53,sc_punda_milia_53,False,hybrid_branded,False,3583.2424,False,False,123.5525,False,0.0,False,0.0,False,30.888124,False,0.0,False,24.0,False,False,True,True,False,False,False,False
cc469ad9,migori,masara,,,,,,,,False,590.15253,1.0,2.0,True,1458.2964,Kenya,2018,long_rains,maize,False,0.0,9.8842001,0.0,4.0,,-1.0830697,34.3547514,,,otherhybrid,0.404686003923416,,,False,,False,,,,,,,,10 cm,,3.0,1-50 m,better,False,,,,,,0.0,0.0,19.7684,0.0,0.0,,2.0,,,,,,True,True,True,False,False,True,,0.0,,,,,,,,2018-08-08,2018-03-03,34.34394082,-1.058560316,migori,False,False,158.0,False,False,other_hybrid,other_hybrid,False,other_hybrid,False,1458.2964,False,False,9.8842001,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc49b85d,gucha,nyabigena,,,,,,,,,1140.9614,1.0,2.0,True,2819.3728,Kenya,2018,long_rains,maize,True,0.0,29.652599,0.0,2.0,,-0.80688,34.6730541,,,dk_8031,0.404686003923416,,,False,,False,,,,,,,hilltop,30 cm,,1.0,50-100 m,same,False,,,,,,0.0,0.0,9.8842001,0.0,0.0,,0.0,,,30.0,,,True,True,False,False,False,False,,0.0,beans,,,,,,,2018-08-11,2018-03-15,34.6748671,-0.782981789,gucha,False,False,149.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,2819.3728,False,False,29.652599,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cc4bf8bf,vihiga,esianda,,,,,,,,,1008.8798,0.25,2.0,True,2492.9924,Kenya,2018,long_rains,maize,True,30.888124,123.5525,0.0,3.0,apply in hole,0.0492471,34.6433488,,,dk_8031,0.101171500980854,,,False,,False,,,,,,,,20 cm,,0.0,1-50 m,better,False,True,plant in hole of furrow,well decomposed,,,0.0,0.0,24.710501,0.0,120.0,,0.0,,,,,,True,False,True,True,True,False,manurefromlivestock leftoverleavesstalkscobsotherpost-harvestmaterials,0.0,peanutgroundnut,,,77.666664,29.799999,,,2018-08-10,2018-03-02,34.64189073,0.049024975,vihiga,False,False,161.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,2492.9924,False,False,123.5525,False,0.0,False,0.0,False,30.888124,False,0.0,False,120.0,False,False,True,True,False,False,False,False
cc52cd18,migori,osingosouth,,,,,,,,False,1036.9823,0.5,2.0,True,2562.4351,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,3.0,apply in hole,-1.089279,34.5276113,,,sc_simba_61 ,0.202343001961708,,,False,,False,,,,,,,midslope,10 cm,,1.0,50-100 m,same,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,1.0,,,25.0,12.0,,False,False,True,True,False,True,,0.0,,,,69.333336,17.6,,,2018-07-20,2018-03-14,34.51781024,-1.086349175,migori,False,False,128.0,False,False,sc_simba_61,sc_simba_61,False,hybrid_branded,False,2562.4351,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cc58788c,mumias,munanga,,,,,,,,False,1169.064,1.5,2.0,True,2888.8154,Kenya,2018,long_rains,maize,True,0.0,82.368332,0.0,15.0,,0.361129073047273,34.4615755011805,,,wh_509,0.607029020786285,,,False,,False,,,,,,,,30 cm,,10.0,100-200 m,better,False,,,,,,0.0,0.0,26.357868,0.0,0.0,,1.0,,,,6.0,,True,True,True,True,True,True,,0.0,beans,,,,,,,2018-06-30,2018-02-14,34.4620681,0.368417789,mumias,False,False,136.0,False,False,wh_509,wh_509,False,hybrid_branded,False,2888.8154,False,False,82.368332,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc5e703a,teso,apokor,,,,,,,,,758.76752,0.3125,2.0,True,1874.9525,Kenya,2018,long_rains,maize,True,0.0,0.0,0.0,3.0,,0.7554759,34.366095,,,otherhybrid,0.126464381814003,,,False,,False,,,,,,,,20 cm,,1.0,1-50 m,same,False,,,,,,0.0,0.0,19.7684,0.0,0.0,,1.0,,,,,,True,False,False,False,False,False,,0.0,beans,,,,,,,2018-07-30,2018-03-15,34.36607992,0.738964595,teso,False,False,137.0,False,False,other_hybrid,other_hybrid,False,other_hybrid,False,1874.9525,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc6b3442,ndalu,kahuho,,,,,,,,True,1719.873,0.1,1.0,False,4249.8921,Kenya,2018,long_rains,maize,True,0.0,0.0,0.0,4.0,,0.9459668,35.0066118,,,localmaize,0.0404685996472836,,,False,,False,,,,,,,,,,2.0,50-100 m,better,False,,,,,,0.0,24.710501,0.0,0.0,0.0,,1.0,,,,,,True,False,False,True,True,True,,0.0,beans,,,,,,,2018-08-27,2018-04-02,35.0122793,0.9472047,ndalu,False,False,147.0,False,False,local,local,False,local,False,4249.8921,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc80f650,nyamira,bomanyanya,,,,,,,,False,1883.4294,0.5,1.0,True,4654.0483,Kenya,2018,long_rains,maize,True,0.0,247.105,0.0,3.0,apply in hole,-0.678305015090163,34.7836254231152,,,pioneer_p3812w ,0.202343001961708,,,False,,False,,,,,,,,20 cm,,0.0,500-1000 m,same,False,False,,,,,0.0,0.0,24.710501,0.0,0.0,,0.0,,,25.0,25.0,,True,False,True,True,False,True,,0.0,beans,,,72.333336,26.6,,,2018-07-17,2018-02-17,34.9236535,-0.497584,nyamira,False,False,150.0,False,False,pioneer_p3812w,pioneer_p3812w,False,hybrid_branded,False,4654.0483,False,False,247.105,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cc883ab0,cherangany,kibomet,,,,,,,,,2268.4338,0.25,2.0,True,5605.4136,Kenya,2018,long_rains,maize,True,0.0,98.842003,0.0,7.0,,1.01571917816028,35.0416275947209,,,h_614d,0.101171500980854,,,True,,False,,,,,,,,10 cm,,2.0,1-50 m,same,False,,,,,,0.0,0.0,39.5368,0.0,0.0,,0.0,,,10.0,,,True,False,False,False,False,False,,0.0,beans,,,,,,,2018-10-10,2018-03-10,35.04865567,1.027903178,cherangany,False,False,214.0,False,False,h_614d,h_614d,False,hybrid_branded,False,5605.4136,False,False,98.842003,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
cca6d4b9,saboti,sikhendu,,,,,,,,,485.61121,0.5,2.0,True,1199.9696,Kenya,2018,long_rains,maize,True,0.0,0.0,0.0,3.0,,0.8447894,34.8402766,,,h_614d otherhybrid,0.202343001961708,,,False,,False,,,True,,,,,40 cm,,1.0,1-50 m,worse,False,,,,,,0.0,0.0,34.5947,0.0,0.0,,0.0,,,,12.0,,True,False,True,False,False,True,,0.0,beans,,,,,,,2018-09-15,2018-03-02,34.86205081,0.832035712,saboti,False,False,197.0,False,False,h_614d other_hybrid,h_614d,True,mixed,False,1199.9696,False,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
ccacdb8c,rachuonyo,kokwanyoeastupper,,,,,,,,True,1275.8535,0.5,2.0,False,3152.6978,Kenya,2018,long_rains,maize,True,0.0,49.421001,0.0,7.0,apply in hole,-0.446480173492054,34.8319201718082,,,localmaize,0.202343001961708,,,False,,False,,,,,,,,30 cm,,5.0,200-500 m,same,False,True,broadcast,well decomposed,,,0.0,29.652599,0.0,0.0,48.0,,0.0,,,10.0,10.0,,True,False,True,True,True,True,manurefromlivestock,0.0,beans,,,73.0,40.200001,,,2018-07-23,2018-02-28,34.8334449,-0.4455044,rachuonyo,False,False,145.0,False,False,local,local,False,local,False,3152.6978,False,False,49.421001,False,0.0,False,0.0,False,0.0,False,0.0,False,48.0,False,False,True,True,False,False,False,False
ccafbd98,vihiga,emukhunzi,,,,,,,,,494.604,0.25,2.0,False,1222.1913,Kenya,2018,long_rains,maize,False,24.710501,98.842003,0.0,4.0,apply in hole,0.1189883,34.6274174,,,localmaize,0.101171500980854,,,False,,False,,,,,,,midslope,20 cm,,2.0,500-1000 m,same,False,True,plant in hole of furrow,well decomposed,,,0.0,19.7684,0.0,0.0,60.0,,0.0,,,25.0,25.0,,True,False,True,True,False,False,manurefromlivestock leftoverleavesstalkscobsotherpost-harvestmaterials,0.0,,,,97.0,28.200001,,,2018-07-28,2018-03-12,34.624637,0.1015178,vihiga,False,False,138.0,False,False,local,local,False,local,False,1222.1913,False,False,98.842003,False,0.0,False,0.0,False,24.710501,False,0.0,False,60.0,False,False,True,False,False,False,False,False
ccd38fa1,nyamira,bokeira,,,,,,,,False,1287.0945,0.5,2.0,True,3180.4749,Kenya,2018,long_rains,maize,False,0.0,123.5525,0.0,5.0,apply in hole,-0.444135688989305,35.0103734956371,,,sc_simba_61 ,0.202343001961708,,,True,,False,,,,,,,midslope,20 cm,,3.0,50-100 m,better,False,False,,,,,123.5525,0.0,24.710501,0.0,0.0,,2.0,apply in hole,,25.0,25.0,,True,False,False,False,False,True,,0.0,,,,83.666664,32.5,,,2018-09-03,2018-03-09,35.0102289,-0.4392432,nyamira,False,False,178.0,False,False,sc_simba_61,sc_simba_61,False,hybrid_branded,False,3180.4749,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,123.5525,False,0.0,False,False,True,False,False,False,True,True
ccdc5fe7,kimilili,lutaso,,,,,,,,,1419.1763,1.0,1.0,True,3506.8555,Kenya,2018,long_rains,maize,True,0.0,123.5525,0.0,4.0,apply in hole,0.7611156,34.7285117,,,h_6213,0.404686003923416,,,False,,True,,,,,,,,20 cm,,2.0,1-50 m,better,False,True,broadcast,well decomposed,,,0.0,0.0,24.710501,0.0,5.0,,2.0,,,50.0,50.0,,True,False,True,True,False,False,manurefromlivestock,0.0,beans,,,74.0,25.299999,,,2018-08-16,2018-03-04,34.72537115,0.762369901,kimilili,False,False,165.0,False,False,h_6213,h_6213,False,hybrid_branded,False,3506.8555,False,False,123.5525,False,0.0,False,0.0,False,0.0,False,0.0,False,5.0,False,False,True,True,False,False,False,False
cce5a754,migori,wiga,,,,,,,,False,407.48624,1.5,2.0,True,1006.9189,Kenya,2018,long_rains,maize,True,0.0,41.184166,0.0,8.0,,-1.08972528018057,34.4674137141556,,,dk_8031,0.607029020786285,,,False,,False,,,,,,,shoulder,10 cm,,5.0,1-50 m,better,False,,,,,,0.0,0.0,6.589467,0.0,0.0,,1.0,,,,,,True,True,True,True,False,True,,0.0,beans,,,,,,,2018-07-27,2018-03-14,34.30287578,-1.098232409,migori,False,False,135.0,False,False,dk_8031,dk_8031,False,hybrid_branded,False,1006.9189,False,False,41.184166,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cceb9915,kakamega_north,shisembe,,,,,,,,,517.086,0.125,2.0,False,1277.7454,Kenya,2018,long_rains,maize,True,0.0,39.5368,0.0,5.0,apply in hole,0.253214371397363,34.7887481129666,,,localmaize,0.050585750490427,,,False,,False,,,,,,,midslope,40 cm,,4.0,1-50 m,better,False,False,,,,,0.0,19.7684,0.0,0.0,0.0,,1.0,,,6.0,6.0,,False,False,True,False,True,False,,0.0,beans,,,68.666664,40.700001,,,2018-07-13,2018-03-05,34.8020532,0.2490647,kakamegab(north),False,False,130.0,False,False,local,local,False,local,False,1277.7454,False,False,39.5368,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,False,False,False,True,True
cd1402b5,gucha,nyagutaboronyi,,,,,,,,False,3226.167,0.5,2.0,True,7972.02,Kenya,2018,long_rains,maize,False,0.0,29.652599,0.0,4.0,,-0.7454715,34.7960578,,,sc_simba_61 ,0.202343001961708,,,False,,False,,,,,,,,40 cm,,2.0,100-200 m,better,False,,,,,,0.0,0.0,9.8842001,0.0,0.0,,0.0,,,12.0,,,True,False,True,True,False,True,,0.0,,,,,,,,2018-07-27,2018-03-02,34.79612044,-0.740149857,gucha,False,False,147.0,False,False,sc_simba_61,sc_simba_61,False,hybrid_branded,False,7972.02,False,False,29.652599,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,True,True,False,False,True,True
